Time Strain Concentration
5275200 3.7770348 0.0087642184
5275400 3.777346 0.0087630763
5275600 3.7776539 0.008761947
5275800 3.7779714 0.0087607828
5276000 3.7782828 0.0087596409
5276200 3.7786002 0.0087584772
5276400 3.7789129 0.008757331
5276600 3.7792297 0.0087561701
5276800 3.7795466 0.008755009
5277000 3.7798631 0.0087538494
5277200 3.7801806 0.0087526868
5277400 3.7804969 0.0087515285
5277600 3.780818 0.0087503532
5277800 3.7811333 0.008749199
5278000 3.7814528 0.0087480298
5278200 3.7817705 0.0087468673
5278400 3.7820837 0.0087457216
5278600 3.7823929 0.0087445907
5278800 3.7827178 0.0087434026
5279000 3.783041 0.0087422213
5279200 3.7833606 0.0087410531
5279400 3.7836764 0.0087398988
5279600 3.7839944 0.008738737
5279800 3.7843147 0.0087375668
5280000 3.7846424 0.0087363701
5280200 3.7849679 0.0087351817
5280400 3.7852965 0.008733982
5280600 3.7856169 0.0087328125
5280800 3.7859321 0.0087316621
5281000 3.786254 0.0087304878
5281200 3.7865749 0.0087293172
5281400 3.7868921 0.0087281606
5281600 3.7872066 0.0087270135
5281800 3.7875216 0.0087258652
5282000 3.7878544 0.0087246524
5282200 3.7881814 0.0087234606
5282400 3.7885046 0.0087222831
5282600 3.7888346 0.0087210812
5282800 3.7891615 0.0087198903
5283000 3.789491 0.0087186906
5283200 3.7898133 0.0087175175
5283400 3.7901448 0.008716311
5283600 3.7904715 0.0087151221
5283800 3.7907944 0.0087139473
5284000 3.7911222 0.0087127548
5284200 3.7914481 0.0087115699
5284400 3.7917715 0.0087103938
5284600 3.7921004 0.0087091983
5284800 3.7924224 0.0087080281
5285000 3.7927454 0.0087068544
5285200 3.7930739 0.008705661
5285400 3.7934008 0.0087044734
5285600 3.7937166 0.0087033266
5285800 3.7940372 0.0087021627
5286000 3.7943601 0.0087009904
5286200 3.7946808 0.0086998266
5286400 3.7950002 0.0086986677
5286600 3.7953227 0.0086974977
5286800 3.795642 0.0086963394
5287000 3.7959685 0.0086951556
5287200 3.7962908 0.008693987
5287400 3.796604 0.0086928515
5287600 3.7969206 0.0086917041
5287800 3.7972419 0.00869054
5288000 3.7975657 0.0086893667
5288200 3.797883 0.0086882176
5288400 3.7982015 0.0086870643
5288600 3.7985161 0.0086859252
5288800 3.7988364 0.0086847658
5289000 3.7991498 0.0086836314
5289200 3.799468 0.0086824801
5289400 3.7997897 0.0086813162
5289600 3.8001114 0.0086801525
5289800 3.8004276 0.0086790092
5290000 3.8007436 0.0086778668
5290200 3.8010652 0.0086767043
5290400 3.8013826 0.0086755571
5290600 3.8017048 0.0086743927
5290800 3.8020221 0.0086732463
5291000 3.8023377 0.0086721064
5291200 3.8026517 0.0086709724
5291400 3.8029711 0.0086698194
5291600 3.8032908 0.0086686653
5291800 3.803615 0.0086674951
5292000 3.8039289 0.0086663626
5292200 3.8042446 0.0086652234
5292400 3.8045607 0.0086640835
5292600 3.8048773 0.0086629417
5292800 3.8051951 0.0086617958
5293000 3.805519 0.0086606283
5293200 3.8058458 0.0086594503
5293400 3.8061702 0.0086582815
5293600 3.8064945 0.0086571134
5293800 3.8068162 0.0086559544
5294000 3.8071376 0.0086547969
5294200 3.8074611 0.0086536323
5294400 3.807781 0.0086524806
5294600 3.8081059 0.0086513116
5294800 3.8084225 0.0086501723
5295000 3.808737 0.0086490406
5295200 3.8090529 0.0086479046
5295400 3.8093778 0.0086467362
5295600 3.8096939 0.0086455997
5295800 3.8100112 0.0086444591
5296000 3.810329 0.0086433168
5296200 3.8106526 0.0086421539
5296400 3.8109805 0.0086409762
5296600 3.8112986 0.0086398334
5296800 3.8116193 0.0086386818
5297000 3.8119457 0.00863751
5297200 3.8122678 0.0086363537
5297400 3.8125805 0.0086352315
5297600 3.8128943 0.0086341054
5297800 3.8132012 0.0086330044
5298000 3.8135136 0.008631884
5298200 3.8138312 0.0086307449
5298400 3.814148 0.008629609
5298600 3.8144631 0.0086284795
5298800 3.8147768 0.008627355
5299000 3.8150966 0.0086262092
5299200 3.815417 0.0086250615
5299400 3.8157405 0.0086239024
5299600 3.8160663 0.008622736
5299800 3.8163896 0.0086215782
5300000 3.8167095 0.0086204332
5300200 3.8170335 0.0086192735
5300400 3.8173514 0.008618136
5300600 3.8176649 0.0086170143
5300800 3.8179809 0.0086158841
5301000 3.8183035 0.0086147303
5301200 3.8186221 0.0086135913
5301400 3.8189433 0.008612443
5301600 3.8192646 0.0086112946
5301800 3.8195838 0.0086101541
5302000 3.8199007 0.008609022
5302200 3.8202186 0.0086078864
5302400 3.8205435 0.0086067262
5302600 3.8208654 0.0086055768
5302800 3.8211841 0.0086044392
5303000 3.8215029 0.0086033012
5303200 3.821821 0.0086021661
5303400 3.8221433 0.0086010162
5303600 3.8224575 0.0085998957
5303800 3.8227755 0.0085987614
5304000 3.8230995 0.0085976064
5304200 3.8234211 0.0085964597
5304400 3.8237355 0.0085953393
5304600 3.8240486 0.0085942234
5304800 3.8243667 0.0085930903
5305000 3.8246909 0.0085919353
5305200 3.8250162 0.0085907771
5305400 3.8253457 0.0085896036
5305600 3.82566 0.008588485
5305800 3.8259762 0.0085873595
5306000 3.8262999 0.0085862077
5306200 3.8266238 0.0085850553
5306400 3.826942 0.0085839233
5306600 3.8272656 0.0085827725
5306800 3.8275787 0.0085816594
5307000 3.8278943 0.0085805374
5307200 3.8282168 0.0085793911
5307400 3.828535 0.0085782606
5307600 3.8288526 0.0085771321
5307800 3.8291767 0.008575981
5308000 3.8294934 0.0085748562
5308200 3.8298175 0.0085737053
5308400 3.8301424 0.0085725519
5308600 3.8304648 0.0085714078
5308800 3.8307864 0.0085702665
5309000 3.8311117 0.0085691124
5309200 3.8314324 0.0085679749
5309400 3.8317461 0.0085668623
5309600 3.8320621 0.0085657418
5309800 3.8323833 0.008564603
5310000 3.8327039 0.008563467
5310200 3.8330359 0.0085622903
5310400 3.8333528 0.0085611676
5310600 3.8336763 0.0085600217
5310800 3.8339946 0.0085588944
5311000 3.8343127 0.0085577681
5311200 3.8346319 0.0085566383
5311400 3.8349559 0.0085554916
5311600 3.8352807 0.0085543421
5311800 3.8355987 0.0085532171
5312000 3.8359109 0.0085521126
5312200 3.8362272 0.0085509939
5312400 3.8365463 0.0085498659
5312600 3.836861 0.0085487533
5312800 3.8371744 0.0085476454
5313000 3.8374984 0.0085465005
5313200 3.8378157 0.0085453794
5313400 3.8381339 0.0085442554
5313600 3.8384572 0.0085431139
5313800 3.8387817 0.008541968
5314000 3.8391095 0.0085408107
5314200 3.8394379 0.0085396516
5314400 3.8397661 0.0085384933
5314600 3.840091 0.0085373473
5314800 3.8404114 0.0085362169
5315000 3.8407297 0.0085350943
5315200 3.8410546 0.0085339489
5315400 3.84137 0.008532837
5315600 3.8416963 0.008531687
5315800 3.8420219 0.0085305396
5316000 3.8423412 0.0085294144
5316200 3.8426634 0.0085282797
5316400 3.842982 0.0085271576
5316600 3.8433041 0.0085260235
5316800 3.8436184 0.008524917
5317000 3.8439392 0.0085237879
5317200 3.8442695 0.0085226254
5317400 3.8445941 0.0085214835
5317600 3.8449212 0.0085203327
5317800 3.8452389 0.0085192154
5318000 3.8455636 0.008518074
5318200 3.8458894 0.0085169286
5318400 3.8462173 0.0085157761
5318600 3.8465435 0.0085146297
5318800 3.8468724 0.008513474
5319000 3.8471953 0.0085123401
5319200 3.8475229 0.0085111893
5319400 3.8478442 0.0085100613
5319600 3.8481697 0.0085089187
5319800 3.8484907 0.0085077919
5320000 3.8488107 0.008506669
5320200 3.8491371 0.0085055239
5320400 3.8494584 0.0085043968
5320600 3.8497807 0.0085032665
5320800 3.8501045 0.0085021313
5321000 3.850432 0.0085009831
5321200 3.850755 0.0084998509
5321400 3.8510891 0.0084986803
5321600 3.8514118 0.0084975498
5321800 3.8517315 0.00849643
5322000 3.852055 0.0084952968
5322200 3.8523741 0.0084941796
5322400 3.8526945 0.0084930582
5322600 3.8530191 0.0084919221
5322800 3.8533447 0.0084907827
5323000 3.8536651 0.0084896616
5323200 3.8539917 0.0084885194
5323400 3.8543118 0.0084873999
5323600 3.8546343 0.008486272
5323800 3.8549558 0.0084851484
5324000 3.8552843 0.0084840002
5324200 3.8556176 0.0084828353
5324400 3.8559451 0.0084816914
5324600 3.8562721 0.0084805492
5324800 3.8565921 0.0084794315
5325000 3.8569145 0.0084783058
5325200 3.8572376 0.008477178
5325400 3.8575602 0.0084760521
5325600 3.8578835 0.0084749239
5325800 3.8582105 0.0084737831
5326000 3.8585381 0.0084726404
5326200 3.858864 0.0084715036
5326400 3.8592006 0.0084703303
5326600 3.8595342 0.0084691672
5326800 3.8598621 0.0084680244
5327000 3.86019 0.008466882
5327200 3.8605155 0.0084657478
5327400 3.8608383 0.0084646235
5327600 3.8611597 0.0084635043
5327800 3.8614811 0.0084623852
5328000 3.8618149 0.0084612233
5328200 3.8621462 0.0084600701
5328400 3.8624679 0.0084589507
5328600 3.8627964 0.0084578079
5328800 3.8631238 0.0084566694
5329000 3.8634488 0.008455539
5329200 3.8637774 0.0084543966
5329400 3.8640985 0.0084532804
5329600 3.8644243 0.008452148
5329800 3.8647468 0.0084510276
5330000 3.8650748 0.0084498879
5330200 3.8653908 0.0084487904
5330400 3.8657066 0.0084476936
5330600 3.8660266 0.0084465827
5330800 3.8663463 0.0084454729
5331000 3.8666782 0.0084443209
5331200 3.8670097 0.0084431708
5331400 3.8673367 0.0084420362
5331600 3.8676599 0.0084409155
5331800 3.8679888 0.0084397746
5332000 3.8683196 0.0084386278
5332200 3.8686464 0.0084374949
5332400 3.8689781 0.0084363455
5332600 3.8693095 0.0084351972
5332800 3.8696427 0.0084340428
5333000 3.8699769 0.0084328853
5333200 3.8703089 0.0084317357
5333400 3.87064 0.0084305892
5333600 3.8709684 0.0084294526
5333800 3.871292 0.0084283326
5334000 3.8716103 0.0084272315
5334200 3.8719375 0.0084260994
5334400 3.8722627 0.0084249745
5334600 3.8725859 0.0084238571
5334800 3.8729093 0.008422739
5335000 3.8732278 0.008421638
5335200 3.8735461 0.0084205381
5335400 3.8738666 0.0084194306
5335600 3.8741944 0.0084182982
5335800 3.8745175 0.0084171821
5336000 3.8748398 0.0084160693
5336200 3.8751742 0.0084149148
5336400 3.8755013 0.0084137856
5336600 3.875816 0.0084126995
5336800 3.8761385 0.0084115867
5337000 3.8764659 0.0084104575
5337200 3.8767854 0.0084093554
5337400 3.8771102 0.0084082355
5337600 3.8774317 0.008407127
5337800 3.8777575 0.0084060038
5338000 3.8780823 0.0084048845
5338200 3.8784032 0.0084037789
5338400 3.878728 0.00840266
5338600 3.8790538 0.0084015377
5338800 3.8793812 0.0084004105
5339000 3.879705 0.0083992956
5339200 3.8800304 0.0083981754
5339400 3.8803632 0.00839703
5339600 3.8806943 0.0083958907
5339800 3.881023 0.0083947602
5340000 3.8813464 0.0083936477
5340200 3.8816768 0.0083925116
5340400 3.8819994 0.0083914026
5340600 3.8823191 0.0083903035
5340800 3.8826422 0.0083891932
5341000 3.882968 0.0083880737
5341200 3.8832905 0.0083869658
5341400 3.8836112 0.0083858643
5341600 3.883936 0.008384749
5341800 3.8842672 0.008383612
5342000 3.8845924 0.0083824956
5342200 3.8849114 0.008381401
5342400 3.8852307 0.0083803054
5342600 3.8855486 0.0083792146
5342800 3.8858659 0.0083781266
5343000 3.8861842 0.008377035
5343200 3.8865034 0.0083759404
5343400 3.8868241 0.0083748411
5343600 3.8871447 0.0083737425
5343800 3.8874712 0.0083726237
5344000 3.8877971 0.0083715072
5344200 3.888121 0.0083703979
5344400 3.8884439 0.008369292
5344600 3.8887665 0.0083681877
5344800 3.8890951 0.0083670627
5345000 3.8894297 0.0083659175
5345200 3.889765 0.0083647704
5345400 3.8900994 0.0083636265
5345600 3.8904228 0.0083625203
5345800 3.8907498 0.0083614019
5346000 3.8910751 0.0083602899
5346200 3.8913972 0.0083591889
5346400 3.8917216 0.0083580801
5346600 3.892045 0.008356975
5346800 3.8923673 0.008355874
5347000 3.8926879 0.008354779
5347200 3.8930091 0.0083536822
5347400 3.8933358 0.0083525667
5347600 3.8936606 0.0083514579
5347800 3.8939868 0.0083503447
5348000 3.8943162 0.0083492209
5348200 3.8946477 0.0083480899
5348400 3.8949706 0.0083469887
5348600 3.8953008 0.0083458625
5348800 3.8956293 0.0083447424
5349000 3.8959574 0.0083436243
5349200 3.8962825 0.0083425162
5349400 3.896605 0.0083414173
5349600 3.8969292 0.0083403128
5349800 3.8972507 0.0083392177
5350000 3.897574 0.0083381171
5350200 3.8978925 0.0083370326
5350400 3.898218 0.0083359247
5350600 3.8985357 0.0083348432
5350800 3.8988563 0.0083337526
5351000 3.8991773 0.0083326605
5351200 3.8994997 0.0083315637
5351400 3.8998283 0.0083304462
5351600 3.9001541 0.0083293385
5351800 3.900484 0.0083282174
5352000 3.9008192 0.0083270781
5352200 3.9011537 0.0083259414
5352400 3.9014869 0.0083248096
5352600 3.9018116 0.0083237066
5352800 3.9021346 0.0083226096
5353000 3.9024611 0.0083215014
5353200 3.9027884 0.0083203901
5353400 3.9031139 0.0083192857
5353600 3.9034331 0.0083182026
5353800 3.9037637 0.008317081
5354000 3.9040863 0.0083159868
5354200 3.9044102 0.0083148883
5354400 3.9047272 0.0083138137
5354600 3.9050516 0.0083127139
5354800 3.9053737 0.0083116224
5355000 3.905703 0.0083105064
5355200 3.9060266 0.0083094101
5355400 3.9063507 0.0083083123
5355600 3.9066792 0.0083072001
5355800 3.9070065 0.0083060917
5356000 3.9073294 0.0083049988
5356200 3.9076586 0.0083038848
5356400 3.907988 0.00830277
5356600 3.9083139 0.0083016676
5356800 3.9086428 0.008300555
5357000 3.9089855 0.0082993963
5357200 3.9093163 0.0082982778
5357400 3.9096415 0.0082971785
5357600 3.90997 0.0082960681
5357800 3.9102884 0.0082949925
5358000 3.9106142 0.0082938918
5358200 3.9109419 0.0082927849
5358400 3.9112571 0.0082917207
5358600 3.9115829 0.0082906205
5358800 3.9119104 0.0082895151
5359000 3.9122376 0.0082884106
5359200 3.9125664 0.0082873012
5359400 3.912893 0.0082861996
5359600 3.9132194 0.0082850985
5359800 3.9135525 0.0082839754
5360000 3.91388 0.0082828711
5360200 3.9142107 0.0082817565
5360400 3.9145344 0.0082806653
5360600 3.9148624 0.0082795603
5360800 3.9151835 0.0082784783
5361000 3.9155054 0.0082773944
5361200 3.9158291 0.0082763042
5361400 3.9161529 0.0082752141
5361600 3.9164744 0.0082741319
5361800 3.9168028 0.0082730266
5362000 3.9171281 0.008271932
5362200 3.9174578 0.0082708228
5362400 3.9177918 0.0082696993
5362600 3.9181192 0.0082685985
5362800 3.9184465 0.0082674978
5363000 3.9187766 0.0082663883
5363200 3.9191077 0.0082652756
5363400 3.9194343 0.0082641781
5363600 3.9197642 0.0082630696
5363800 3.9200877 0.0082619833
5364000 3.9204162 0.0082608799
5364200 3.9207479 0.0082597664
5364400 3.9210764 0.0082586635
5364600 3.9214083 0.0082575499
5364800 3.9217353 0.0082564525
5365000 3.9220591 0.0082553662
5365200 3.9223848 0.0082542737
5365400 3.9227129 0.0082531736
5365600 3.9230401 0.0082520765
5365800 3.9233675 0.0082509792
5366000 3.9236988 0.0082498687
5366200 3.9240325 0.0082487507
5366400 3.9243546 0.0082476715
5366600 3.9246825 0.0082465732
5366800 3.9250101 0.0082454761
5367000 3.9253398 0.0082443725
5367200 3.9256772 0.0082432428
5367400 3.9260045 0.0082421477
5367600 3.9263354 0.0082410403
5367800 3.92667 0.0082399212
5368000 3.9270009 0.0082388143
5368200 3.92733 0.0082377137
5368400 3.9276594 0.0082366126
5368600 3.9279861 0.0082355203
5368800 3.9283119 0.0082344317
5369000 3.9286392 0.008233338
5369200 3.928965 0.0082322496
5369400 3.9292961 0.0082311437
5369600 3.9296252 0.0082300448
5369800 3.9299471 0.0082289699
5370000 3.9302694 0.0082278942
5370200 3.9305981 0.0082267971
5370400 3.9309266 0.0082257012
5370600 3.9312565 0.0082246005
5370800 3.9315904 0.0082234867
5371000 3.9319249 0.0082223712
5371200 3.9322507 0.008221285
5371400 3.9325787 0.0082201917
5371600 3.932904 0.0082191077
5371800 3.9332311 0.0082180178
5372000 3.9335672 0.0082168982
5372200 3.9339005 0.0082157879
5372400 3.9342339 0.0082146777
5372600 3.9345681 0.0082135652
5372800 3.9349011 0.0082124568
5373000 3.93524 0.0082113288
5373200 3.9355741 0.0082102172
5373400 3.9359058 0.0082091135
5373600 3.9362415 0.0082079971
5373800 3.9365729 0.008206895
5374000 3.9369013 0.0082058034
5374200 3.9372339 0.0082046979
5374400 3.9375699 0.0082035813
5374600 3.9378976 0.0082024924
5374800 3.9382296 0.0082013896
5375000 3.9385575 0.0082003005
5375200 3.9388795 0.0081992312
5375400 3.9392015 0.0081981621
5375600 3.9395255 0.0081970869
5375800 3.939852 0.0081960032
5376000 3.9401808 0.0081949122
5376200 3.9405064 0.0081938322
5376400 3.9408293 0.0081927613
5376600 3.9411516 0.0081916925
5376800 3.9414773 0.0081906128
5377000 3.9418048 0.0081895271
5377200 3.9421337 0.0081884372
5377400 3.9424711 0.0081873192
5377600 3.9427992 0.0081862322
5377800 3.9431229 0.0081851601
5378000 3.9434501 0.0081840765
5378200 3.9437789 0.0081829879
5378400 3.9441075 0.0081819004
5378600 3.9444353 0.0081808155
5378800 3.9447636 0.0081797291
5379000 3.9450912 0.0081786456
5379200 3.9454231 0.0081775477
5379400 3.9457545 0.0081764517
5379600 3.9460848 0.00817536
5379800 3.9464135 0.0081742733
5380000 3.9467487 0.0081731657
5380200 3.9470831 0.0081720609
5380400 3.9474086 0.0081709855
5380600 3.94774 0.0081698908
5380800 3.9480744 0.0081687866
5381000 3.9484153 0.0081676613
5381200 3.9487504 0.0081665552
5381400 3.9490865 0.0081654459
5381600 3.9494143 0.0081643644
5381800 3.9497506 0.0081632549
5382000 3.9500891 0.0081621387
5382200 3.9504268 0.0081610249
5382400 3.9507536 0.0081599477
5382600 3.9510789 0.0081588756
5382800 3.9514117 0.0081577786
5383000 3.9517436 0.0081566851
5383200 3.9520816 0.0081555718
5383400 3.9524129 0.0081544807
5383600 3.9527489 0.0081533743
5383800 3.9530864 0.0081522631
5384000 3.9534216 0.0081511598
5384200 3.953755 0.0081500625
5384400 3.9540833 0.0081489827
5384600 3.9544201 0.0081478747
5384800 3.9547553 0.0081467723
5385000 3.9550872 0.0081456808
5385200 3.9554111 0.008144616
5385400 3.9557436 0.0081435231
5385600 3.9560758 0.0081424317
5385800 3.9564098 0.0081413341
5386000 3.9567419 0.0081402432
5386200 3.9570669 0.0081391758
5386400 3.9574014 0.0081380775
5386600 3.9577278 0.008137006
5386800 3.9580643 0.0081359016
5387000 3.9583968 0.0081348105
5387200 3.9587352 0.0081337001
5387400 3.9590604 0.0081326334
5387600 3.9593864 0.0081315642
5387800 3.9597126 0.0081304947
5388000 3.9600328 0.0081294449
5388200 3.960354 0.0081283923
5388400 3.9606782 0.00812733
5388600 3.9610018 0.0081262697
5388800 3.9613305 0.0081251928
5389000 3.9616575 0.0081241218
5389200 3.96199 0.0081230331
5389400 3.9623165 0.0081219643
5389600 3.9626507 0.0081208703
5389800 3.9629819 0.0081197866
5390000 3.9633083 0.0081187186
5390200 3.9636378 0.0081176408
5390400 3.963966 0.0081165673
5390600 3.9642958 0.0081154891
5390800 3.9646291 0.0081143994
5391000 3.9649655 0.0081132998
5391200 3.9652959 0.00811222
5391400 3.9656237 0.0081111493
5391600 3.9659551 0.0081100666
5391800 3.966288 0.0081089792
5392000 3.9666257 0.0081078767
5392200 3.9669644 0.008106771
5392400 3.9672899 0.0081057085
5392600 3.9676191 0.0081046342
5392800 3.9679503 0.0081035535
5393000 3.9682763 0.0081024903
5393200 3.9685974 0.0081014431
5393400 3.968916 0.0081004041
5393600 3.9692418 0.0080993421
5393800 3.9695748 0.0080982567
5394000 3.9699008 0.0080971942
5394200 3.970231 0.0080961184
5394400 3.970559 0.00809505
5394600 3.9708812 0.0080940005
5394800 3.9712129 0.0080929204
5395000 3.9715376 0.0080918633
5395200 3.9718675 0.0080907895
5395400 3.9721942 0.0080897262
5395600 3.9725175 0.0080886744
5395800 3.9728454 0.0080876077
5396000 3.9731778 0.0080865268
5396200 3.9734913 0.0080855073
5396400 3.9738115 0.0080844661
5396600 3.9741393 0.0080834008
5396800 3.9744741 0.0080823126
5397000 3.9748085 0.008081226
5397200 3.9751418 0.0080801433
5397400 3.9754744 0.0080790633
5397600 3.9758053 0.0080779887
5397800 3.9761435 0.0080768907
5398000 3.9764779 0.0080758052
5398200 3.9768151 0.0080747108
5398400 3.9771491 0.0080736273
5398600 3.9774813 0.0080725496
5398800 3.97782 0.0080714512
5399000 3.9781585 0.0080703535
5399200 3.9784942 0.008069265
5399400 3.9788304 0.0080681755
5399600 3.9791646 0.0080670925
5399800 3.9794975 0.0080660137
5400000 3.9798295 0.0080649384
5400200 3.9801609 0.0080638651
5400400 3.9804935 0.008062788
5400600 3.9808246 0.0080617162
5400800 3.9811534 0.0080606518
5401000 3.9814821 0.008059588
5401200 3.9818083 0.0080585328
5401400 3.9821437 0.0080574477
5401600 3.982479 0.0080563632
5401800 3.9828149 0.008055277
5402000 3.9831534 0.0080541827
5402200 3.9834864 0.0080531064
5402400 3.9838206 0.0080520265
5402600 3.9841503 0.0080509612
5402800 3.9844804 0.0080498949
5403000 3.98481 0.0080488304
5403200 3.985144 0.008047752
5403400 3.9854753 0.0080466822
5403600 3.9858102 0.0080456015
5403800 3.9861442 0.0080445234
5404000 3.986475 0.0080434564
5404200 3.9868099 0.0080423759
5404400 3.9871474 0.0080412874
5404600 3.9874811 0.0080402113
5404800 3.9878146 0.0080391362
5405000 3.9881454 0.0080380702
5405200 3.9884835 0.0080369805
5405400 3.9888191 0.0080358993
5405600 3.9891559 0.0080348145
5405800 3.9894945 0.0080337239
5406000 3.9898266 0.0080326546
5406200 3.990166 0.0080315619
5406400 3.9905037 0.0080304751
5406600 3.9908379 0.0080293996
5406800 3.9911674 0.0080283393
5407000 3.9915018 0.0080272639
5407200 3.9918301 0.0080262077
5407400 3.9921657 0.0080251289
5407600 3.9924949 0.0080240705
5407800 3.9928315 0.0080229886
5408000 3.9931658 0.0080219144
5408200 3.9934979 0.0080208474
5408400 3.9938248 0.0080197972
5408600 3.9941569 0.0080187307
5408800 3.9944932 0.0080176511
5409000 3.9948272 0.0080165787
5409200 3.9951609 0.0080155075
5409400 3.9954937 0.0080144396
5409600 3.9958212 0.0080133888
5409800 3.9961556 0.0080123163
5410000 3.99649 0.0080112438
5410200 3.9968365 0.008010133
5410400 3.9971727 0.0080090551
5410600 3.9975046 0.0080079911
5410800 3.9978389 0.0080069201
5411000 3.9981728 0.0080058501
5411200 3.9984993 0.0080048043
5411400 3.9988248 0.008003762
5411600 3.9991574 0.0080026971
5411800 3.9994837 0.0080016523
5412000 3.999821 0.0080005729
5412200 4.0001583 0.0079994936
5412400 4.0004897 0.0079984333
5412600 4.0008217 0.0079973712
5412800 4.0011555 0.0079963035
5413000 4.00149 0.0079952342
5413200 4.0018225 0.0079941713
5413400 4.0021514 0.0079931201
5413600 4.0024858 0.0079920512
5413800 4.0028174 0.007990992
5414000 4.0031534 0.0079899187
5414200 4.0034849 0.00798886
5414400 4.0038179 0.0079877968
5414600 4.0041481 0.0079867427
5414800 4.0044815 0.0079856784
5415000 4.0048149 0.0079846146
5415200 4.0051465 0.0079835566
5415400 4.0054898 0.0079824617
5415600 4.0058257 0.0079813903
5415800 4.0061606 0.0079803225
5416000 4.0064848 0.0079792889
5416200 4.006816 0.0079782335
5416400 4.0071546 0.0079771545
5416600 4.0074947 0.0079760706
5416800 4.0078275 0.0079750106
5417000 4.0081548 0.0079739683
5417200 4.0084816 0.0079729277
5417400 4.008815 0.0079718665
5417600 4.0091546 0.0079707854
5417800 4.0094871 0.0079697276
5418000 4.0098193 0.0079686705
5418200 4.0101543 0.0079676048
5418400 4.010486 0.00796655
5418600 4.0108135 0.0079655089
5418800 4.0111428 0.007964462
5419000 4.0114703 0.0079634209
5419200 4.0118036 0.007962362
5419400 4.012135 0.0079613088
5419600 4.0124647 0.0079602617
5419800 4.0127967 0.0079592073
5420000 4.0131247 0.0079581657
5420200 4.013455 0.007957117
5420400 4.0137858 0.0079560673
5420600 4.0141191 0.0079550095
5420800 4.0144478 0.0079539668
5421000 4.0147759 0.007952926
5421200 4.0151129 0.007951857
5421400 4.01544 0.0079508199
5421600 4.0157726 0.0079497655
5421800 4.0161055 0.0079487103
5422000 4.0164364 0.0079476616
5422200 4.0167608 0.0079466339
5422400 4.0170853 0.0079456062
5422600 4.0174166 0.0079445568
5422800 4.0177496 0.0079435024
5423000 4.0180799 0.0079424565
5423200 4.0184126 0.0079414036
5423400 4.0187435 0.0079403564
5423600 4.019075 0.0079393075
5423800 4.019406 0.0079382606
5424000 4.0197408 0.0079372016
5424200 4.0200775 0.007936137
5424400 4.0204166 0.007935065
5424600 4.0207531 0.0079340011
5424800 4.0210884 0.0079329416
5425000 4.0214222 0.0079318871
5425200 4.0217608 0.0079308175
5425400 4.0220988 0.00792975
5425600 4.0224334 0.0079286935
5425800 4.0227686 0.0079276352
5426000 4.0231036 0.0079265779
5426200 4.0234455 0.007925499
5426400 4.023781 0.0079244402
5426600 4.0241197 0.007923372
5426800 4.0244551 0.0079223141
5427000 4.02479 0.0079212581
5427200 4.0251242 0.0079202045
5427400 4.0254694 0.0079191164
5427600 4.0258078 0.00791805
5427800 4.0261369 0.0079170133
5428000 4.0264716 0.0079159588
5428200 4.0268029 0.0079149155
5428400 4.0271451 0.0079138378
5428600 4.0274767 0.0079127941
5428800 4.0278037 0.0079117647
5429000 4.0281296 0.0079107393
5429200 4.0284617 0.0079096943
5429400 4.0287918 0.007908656
5429600 4.0291224 0.0079076162
5429800 4.029455 0.0079065704
5430000 4.0297868 0.0079055274
5430200 4.0301169 0.0079044897
5430400 4.030453 0.0079034336
5430600 4.0307897 0.0079023755
5430800 4.0311296 0.0079013078
5431000 4.0314619 0.0079002642
5431200 4.0317987 0.0078992068
5431400 4.0321334 0.007898156
5431600 4.0324697 0.0078971003
5431800 4.0328047 0.0078960491
5432000 4.0331364 0.0078950084
5432200 4.0334645 0.0078939792
5432400 4.0337958 0.0078929401
5432600 4.0341243 0.0078919101
5432800 4.0344512 0.0078908851
5433000 4.0347822 0.0078898478
5433200 4.0351166 0.0078887996
5433400 4.0354509 0.0078877525
5433600 4.035785 0.0078867056
5433800 4.0361156 0.0078856702
5434000 4.0364516 0.0078846181
5434200 4.0367895 0.0078835604
5434400 4.0371268 0.0078825045
5434600 4.0374574 0.0078814701
5434800 4.0377921 0.0078804228
5435000 4.0381284 0.0078793708
5435200 4.0384693 0.0078783046
5435400 4.0388052 0.0078772542
5435600 4.0391381 0.0078762135
5435800 4.0394651 0.0078751914
5436000 4.0397975 0.0078741524
5436200 4.0401288 0.0078731175
5436400 4.0404624 0.0078720753
5436600 4.0407896 0.0078710533
5436800 4.0411181 0.0078700275
5437000 4.041452 0.0078689852
5437200 4.041786 0.0078679427
5437400 4.0421232 0.0078668901
5437600 4.0424589 0.0078658427
5437800 4.0427893 0.0078648122
5438000 4.0431224 0.0078637733
5438200 4.0434506 0.0078627498
5438400 4.0437829 0.0078617136
5438600 4.0441167 0.0078606732
5438800 4.0444506 0.0078596326
5439000 4.0447834 0.0078585957
5439200 4.045116 0.0078575596
5439400 4.0454505 0.0078565178
5439600 4.0457944 0.0078554468
5439800 4.0461299 0.0078544024
5440000 4.046466 0.0078533562
5440200 4.0468075 0.0078522935
5440400 4.0471488 0.0078512314
5440600 4.0474869 0.0078501795
5440800 4.0478304 0.0078491111
5441000 4.0481624 0.0078480789
5441200 4.0484925 0.0078470525
5441400 4.0488233 0.0078460243
5441600 4.0491578 0.0078449847
